average_loudness,barkbands_crest.mean,barkbands_crest.stdev,barkbands_flatness_db.mean,barkbands_flatness_db.stdev,barkbands_kurtosis.mean,barkbands_kurtosis.stdev,barkbands_skewness.mean,barkbands_skewness.stdev,barkbands_spread.mean,barkbands_spread.stdev,dissonance.mean,dissonance.stdev,dynamic_complexity,erbbands_crest.mean,erbbands_crest.stdev,erbbands_flatness_db.mean,erbbands_flatness_db.stdev,erbbands_kurtosis.mean,erbbands_kurtosis.stdev,erbbands_skewness.mean,erbbands_skewness.stdev,erbbands_spread.mean,erbbands_spread.stdev,hfc.mean,hfc.stdev,loudness_ebu128.integrated,loudness_ebu128.loudness_range,loudness_ebu128.momentary.mean,loudness_ebu128.momentary.stdev,loudness_ebu128.short_term.mean,loudness_ebu128.short_term.stdev,melbands_crest.mean,melbands_crest.stdev,melbands_flatness_db.mean,melbands_flatness_db.stdev,melbands_kurtosis.mean,melbands_kurtosis.stdev,melbands_skewness.mean,melbands_skewness.stdev,melbands_spread.mean,melbands_spread.stdev,pitch_salience.mean,pitch_salience.stdev,silence_rate_20dB.mean,silence_rate_20dB.stdev,silence_rate_30dB.mean,silence_rate_30dB.stdev,silence_rate_60dB.mean,silence_rate_60dB.stdev,spectral_centroid.mean,spectral_centroid.stdev,spectral_complexity.mean,spectral_complexity.stdev,spectral_decrease.mean,spectral_decrease.stdev,spectral_energy.mean,spectral_energy.stdev,spectral_energyband_high.mean,spectral_energyband_high.stdev,spectral_energyband_low.mean,spectral_energyband_low.stdev,spectral_energyband_middle_high.mean,spectral_energyband_middle_high.stdev,spectral_energyband_middle_low.mean,spectral_energyband_middle_low.stdev,spectral_entropy.mean,spectral_entropy.stdev,spectral_flux.mean,spectral_flux.stdev,spectral_kurtosis.mean,spectral_kurtosis.stdev,spectral_rms.mean,spectral_rms.stdev,spectral_rolloff.mean,spectral_rolloff.stdev,spectral_skewness.mean,spectral_skewness.stdev,spectral_spread.mean,spectral_spread.stdev,spectral_strongpeak.mean,spectral_strongpeak.stdev,zerocrossingrate.mean,zerocrossingrate.stdev,genre
0.6785951256752014, 17.05365562438965, 5.3591718673706055, 0.3230450749397278, 0.0950426533818245, 44.568660736083984, 109.9563217163086, 2.969123125076294, 3.602786064147949, 4.6510396003723145, 6.088522434234619, 0.3871798813343048, 0.06276880949735641, 5.330574035644531, 17.422321319580078, 6.781803131103516, 0.26784762740135193, 0.08776640892028809, 17.571157455444336, 29.39909553527832, 2.80035662651062, 2.1203558444976807, 21.681928634643555, 19.74161720275879, 5.035403251647949, 8.552983283996582, -31.44168472290039, 6.268438339233398, -33.197853088378906, 4.012177467346191, -31.766977310180664, 2.114362955093384, 20.76219940185547, 6.387856960296631, 0.42067793011665344, 0.11354950070381165, 53.876731872558594, 66.28514099121094, 4.050561428070068, 2.855999708175659, 4.240142822265625, 6.801310062408447, 0.42457741498947144, 0.1480967253446579, 0.9989615678787231, 0.03220776841044426, 0.9761162996292114, 0.15268652141094208, 0.2616822421550751, 0.43955087661743164, 416.2459716796875, 301.3401184082031, 4.686396598815918, 3.7086613178253174, -4.6549484267188745e-09, 8.665620221393056e-09, 0.018025511875748634, 0.033417943865060806, 5.6774581025820225e-05, 0.0002074970252579078, 0.003329565981402993, 0.012304969131946564, 0.0004436197632458061, 0.000998759176582098, 0.014321391470730305, 0.0304765272885561, 5.529134273529053, 1.0605049133300781, 0.03794434666633606, 0.04700899496674538, 27.416400909423828, 24.408180236816406, 0.003385217860341072, 0.002475111046805978, 338.9413146972656, 354.715087890625, 3.788055181503296, 1.8434903621673584, 2912615.25, 1574234.125, 0.773643434047699, 0.7315525412559509, 0.017443759366869926, 0.01297840103507042,BN
0.49894532561302185, 15.277541160583496, 5.77153205871582, 0.25557437539100647, 0.08729652315378189, 11.36099910736084, 19.550809860229492, 2.1163313388824463, 1.7179383039474487, 9.209043502807617, 7.170238018035889, 0.36445391178131104, 0.06271761655807495, 6.501974105834961, 15.175445556640625, 5.206508159637451, 0.26432162523269653, 0.0641656145453453, 2.073247194290161, 5.189684867858887, 1.0604050159454346, 0.9403230547904968, 23.52515411376953, 13.288454055786133, 7.858076572418213, 17.626358032226562, -28.036523818969727, 7.74853515625, -32.20297622680664, 6.909347057342529, -29.664243698120117, 2.9635512828826904, 19.4787540435791, 6.685619831085205, 0.3272378742694855, 0.10750100016593933, 18.809539794921875, 23.492639541625977, 2.9275577068328857, 1.9087156057357788, 10.934743881225586, 9.237972259521484, 0.4428565800189972, 0.15050731599330902, 1.0, 0.0, 0.9844236969947815, 0.12382834404706955, 0.36240914463996887, 0.4806981384754181, 701.6625366210938, 456.0362243652344, 6.509864807128906, 4.688718318939209, -3.4194567177792123e-09, 5.5601110382497154e-09, 0.013618546538054943, 0.022227924317121506, 0.0001712116354610771, 0.0008227248326875269, 0.0005127330077812076, 0.0021268059499561787, 0.002505105920135975, 0.006501444149762392, 0.010892189107835293, 0.01824544370174408, 5.849031925201416, 0.7965859770774841, 0.024258948862552643, 0.03581026569008827, 23.430635452270508, 27.82933807373047, 0.002873876364901662, 0.0022421448957175016, 747.9367065429688, 599.1724853515625, 3.1970229148864746, 1.8590642213821411, 2894352.5, 1406329.625, 0.9583810567855835, 1.0273659229278564, 0.03164295852184296, 0.02210547775030136,BN
0.9587462544441223, 13.777791023254395, 4.144763946533203, 0.28094637393951416, 0.09371029585599899, 29.20633316040039, 86.14334106445312, 2.9652042388916016, 2.7417092323303223, 5.92682409286499, 6.4434685707092285, 0.40643036365509033, 0.062453050166368484, 6.112499237060547, 14.037385940551758, 6.037705898284912, 0.22190804779529572, 0.07433349639177322, 6.980957984924316, 13.356590270996094, 1.7596393823623657, 1.5462337732315063, 29.92658805847168, 20.386831283569336, 6.7961955070495605, 9.183404922485352, -26.875160217285156, 2.231901168823242, -28.1712703704834, 3.7226500511169434, -26.938785552978516, 0.8057929873466492, 18.05629539489746, 5.157144546508789, 0.3804068863391876, 0.1144561916589737, 49.164398193359375, 72.90946197509766, 4.2264509201049805, 2.65944242477417, 5.3818678855896, 6.729827404022217, 0.510311484336853, 0.13031385838985443, 1.0, 0.0, 0.9905325174331665, 0.09683921188116074, 0.29940828680992126, 0.4579991102218628, 439.1170349121094, 322.9219970703125, 6.689940929412842, 5.556238651275635, -5.441709749476331e-09, 6.399605290141608e-09, 0.021154629066586494, 0.024814695119857788, 0.00011339208140270784, 0.00035185852902941406, 0.0037708317395299673, 0.005237914621829987, 0.0011479143286123872, 0.0025627005379647017, 0.016677530482411385, 0.021864449605345726, 6.049171447753906, 0.9128957986831665, 0.048968635499477386, 0.043954506516456604, 22.26346206665039, 26.68738555908203, 0.0037880847230553627, 0.002507801167666912, 353.34930419921875, 378.3140563964844, 3.303910255432129, 1.9001158475875854, 3341306.75, 1554873.125, 0.6353929042816162, 0.6410998702049255, 0.0191238671541214, 0.014579017646610737,BN
0.9082837700843811, 14.065393447875977, 3.930785894393921, 0.26113957166671753, 0.07418398559093475, 10.322020530700684, 15.642951011657715, 2.4029526710510254, 1.1016217470169067, 7.842618942260742, 5.649383068084717, 0.3993517756462097, 0.045692238956689835, 3.397275686264038, 12.818490982055664, 4.734115123748779, 0.24673503637313843, 0.05735684558749199, 0.3267452120780945, 3.748086929321289, 0.6029759049415588, 0.8668016195297241, 29.708316802978516, 10.493075370788574, 7.637454986572266, 8.44467830657959, -24.92154884338379, 3.9255828857421875, -26.2508602142334, 3.834468364715576, -25.24729347229004, 1.403649091720581, 17.757810592651367, 4.5839385986328125, 0.36468976736068726, 0.09265605360269547, 22.0174560546875, 26.688312530517578, 3.516338586807251, 1.4053866863250732, 8.016608238220215, 6.399549961090088, 0.5373932719230652, 0.10648541897535324, 1.0, 0.0, 0.9668639302253723, 0.17899207770824432, 0.08639053255319595, 0.2809399366378784, 468.474853515625, 275.9754638671875, 10.020118713378906, 5.354049205780029, -6.444752731482595e-09, 7.603182972104605e-09, 0.025016682222485542, 0.029364055022597313, 4.141540557611734e-05, 0.00014401729276869446, 0.007481281645596027, 0.01252656802535057, 0.0019795286934822798, 0.002487970981746912, 0.016081558540463448, 0.020941225811839104, 6.227522373199463, 0.6642770767211914, 0.04650736227631569, 0.04257164150476456, 25.240827560424805, 23.582204818725586, 0.004302039742469788, 0.0024287819396704435, 474.4972229003906, 408.3129577636719, 3.3087737560272217, 1.5747268199920654, 2523976.75, 1350682.0, 0.7979304194450378, 0.5427147746086121, 0.020421713590621948, 0.009777849540114403,BN
0.6895781755447388, 15.04631233215332, 5.136526107788086, 0.25757917761802673, 0.08689802885055542, 42.263267517089844, 150.81626892089844, 3.5221035480499268, 3.9011244773864746, 7.926632881164551, 8.41637897491455, 0.41443541646003723, 0.05363425612449646, 7.673198699951172, 14.501574516296387, 5.77592658996582, 0.2111397534608841, 0.07280176877975464, 5.639848232269287, 16.220317840576172, 1.5295789241790771, 1.522053837776184, 33.5120849609375, 19.900836944580078, 6.349846363067627, 15.209343910217285, -30.57358169555664, 5.575111389160156, -32.74197769165039, 5.249536037445068, -30.954532623291016, 1.8184139728546143, 18.804914474487305, 6.609105110168457, 0.33883288502693176, 0.09852173179388046, 51.78569030761719, 96.0425796508789, 4.461320877075195, 3.222296714782715, 7.5807952880859375, 9.56547737121582, 0.4395110607147217, 0.14499123394489288, 0.996835470199585, 0.056165311485528946, 0.9778481125831604, 0.147176593542099, 0.3655063211917877, 0.4815728962421417, 627.0053100585938, 463.53985595703125, 5.620253086090088, 4.732712268829346, -3.926645675278451e-09, 8.806286366791483e-09, 0.01539598498493433, 0.034170590341091156, 0.0001310304505750537, 0.0006207268452271819, 0.001495329779572785, 0.0027961384039372206, 0.0011908045271411538, 0.004985576495528221, 0.012805539183318615, 0.03249011188745499, 6.273299217224121, 0.9054983854293823, 0.0390583872795105, 0.04638223350048065, 13.039483070373535, 16.641752243041992, 0.0028916874434798956, 0.0025804322212934494, 497.1024169921875, 649.3329467773438, 2.5346786975860596, 1.302398443222046, 3900090.0, 1733229.375, 0.7043895125389099, 0.891671895980835, 0.024932861328125, 0.01885657012462616,BN
0.47448936104774475, 14.422088623046875, 5.221114158630371, 0.22875066101551056, 0.08598770201206207, 8.65439224243164, 56.59367752075195, 1.2329546213150024, 2.104185104370117, 15.79511547088623, 11.122817993164062, 0.415812611579895, 0.059002138674259186, 6.044764041900635, 15.05424690246582, 6.290821075439453, 0.25316122174263, 0.07274533063173294, 2.832926034927368, 7.082271575927734, 0.8991661667823792, 1.210803747177124, 24.10687255859375, 14.551198959350586, 11.628910064697266, 18.8754825592041, -33.36824035644531, 6.404653549194336, -35.379920959472656, 4.388277053833008, -34.071624755859375, 2.2210819721221924, 17.628992080688477, 6.077256202697754, 0.2766696512699127, 0.09968242794275284, 12.268264770507812, 28.76877784729004, 1.938989520072937, 1.9517782926559448, 22.310754776000977, 19.625240325927734, 0.4830997884273529, 0.14245690405368805, 1.0, 0.0, 1.0, 0.0, 0.3971518874168396, 0.48930561542510986, 1287.1822509765625, 801.0493774414062, 5.7231011390686035, 4.238824844360352, -2.5706805573122438e-09, 3.759347499965315e-09, 0.010757090523838997, 0.015388020314276218, 0.0004495485045481473, 0.0011484130518510938, 0.00018279202049598098, 0.00038339378079399467, 0.003211234463378787, 0.00568186491727829, 0.006997394375503063, 0.01218483317643404, 6.126762866973877, 0.916972815990448, 0.03159157559275627, 0.03774673864245415, 12.956354141235352, 14.95010757446289, 0.0025743006262928247, 0.0019666431471705437, 1714.6434326171875, 1738.3701171875, 2.3991429805755615, 1.2590254545211792, 3750005.75, 1683622.625, 1.3566067218780518, 1.5435413122177124, 0.05630416050553322, 0.04175027087330818,BN
0.775092601776123, 14.464613914489746, 4.704419136047363, 0.2750132381916046, 0.11487888544797897, 26.512081146240234, 52.389949798583984, 3.1055026054382324, 2.3262381553649902, 6.649264335632324, 7.037490367889404, 0.40465351939201355, 0.07214219868183136, 5.898965358734131, 14.174983978271484, 6.466033935546875, 0.2268344908952713, 0.08736909180879593, 6.827917098999023, 14.1869535446167, 1.7142047882080078, 1.5612984895706177, 31.302234649658203, 20.829160690307617, 6.528248310089111, 10.471451759338379, -28.7846736907959, 4.344053268432617, -30.096261978149414, 4.144282341003418, -28.84986114501953, 1.3674702644348145, 18.43065643310547, 6.162316799163818, 0.3718383014202118, 0.14000169932842255, 49.20058822631836, 60.695194244384766, 4.416086673736572, 2.5897607803344727, 6.2218780517578125, 7.465224266052246, 0.4871023893356323, 0.1427856981754303, 0.9989979863166809, 0.03163868188858032, 0.968937873840332, 0.1734861582517624, 0.2845691442489624, 0.45120808482170105, 509.2143859863281, 387.0723571777344, 6.456913948059082, 5.535245418548584, -5.297475791365969e-09, 9.005721501864627e-09, 0.020585987716913223, 0.03476940095424652, 9.308403969043866e-05, 0.0002570333599578589, 0.0038057444617152214, 0.009837835095822811, 0.0010370330419391394, 0.002662146929651499, 0.0159017201513052, 0.0319930724799633, 6.100440979003906, 1.0609476566314697, 0.04719625040888786, 0.04864075034856796, 24.510082244873047, 35.85372543334961, 0.0035315160639584064, 0.002759038470685482, 406.02435302734375, 441.9414978027344, 3.3129522800445557, 2.325416326522827, 3448458.0, 1845853.0, 0.6593151092529297, 0.7378745079040527, 0.021927155554294586, 0.016307685524225235,BN
0.06221757456660271, 15.572237968444824, 5.480133056640625, 0.23779597878456116, 0.10295525193214417, 19.689804077148438, 102.88387298583984, 2.109680414199829, 2.957273006439209, 15.27314281463623, 12.966532707214355, 0.40281569957733154, 0.08193615078926086, 7.1761908531188965, 13.163951873779297, 6.347647190093994, 0.22937285900115967, 0.08275873214006424, 4.513020038604736, 14.767581939697266, 0.8407384753227234, 1.6079838275909424, 33.52296829223633, 19.454050064086914, 7.509490489959717, 15.773419380187988, -29.80853843688965, 12.17962646484375, -33.8790397644043, 5.845020771026611, -32.28407669067383, 4.346739292144775, 19.667587280273438, 6.321920394897461, 0.29431846737861633, 0.12533730268478394, 30.1077938079834, 79.99837493896484, 3.22297739982605, 2.8539981842041016, 18.742351531982422, 18.453977584838867, 0.44420161843299866, 0.16512930393218994, 0.9939879775047302, 0.0773039236664772, 0.9749498963356018, 0.15627729892730713, 0.4989979863166809, 0.49999770522117615, 1084.04736328125, 714.773681640625, 5.5090179443359375, 4.8456549644470215, -3.4879013011135385e-09, 1.1912230313271266e-08, 0.013845252804458141, 0.04604407772421837, 0.00024764356203377247, 0.0009704821277409792, 0.0007325536571443081, 0.003984117414802313, 0.0018676298204809427, 0.0037095430307090282, 0.011255745775997639, 0.04433329775929451, 6.2473015785217285, 1.0834403038024902, 0.03043343313038349, 0.046278174966573715, 14.530540466308594, 23.484025955200195, 0.002396075753495097, 0.0027868228498846292, 1362.220947265625, 1503.993896484375, 2.4376723766326904, 1.7989612817764282, 4046018.75, 1812486.5, 0.855962336063385, 1.2258657217025757, 0.04593708738684654, 0.036842118948698044,BN
0.7796081900596619, 15.019403457641602, 4.91874885559082, 0.2778729796409607, 0.08980891108512878, 27.233190536499023, 54.74858856201172, 2.9142770767211914, 2.3363094329833984, 5.956786155700684, 5.779768943786621, 0.39586615562438965, 0.06120569258928299, 6.987647533416748, 15.07144832611084, 6.202647686004639, 0.24307028949260712, 0.07055269926786423, 7.422171115875244, 14.981840133666992, 1.9167603254318237, 1.532066822052002, 25.52829933166504, 17.476627349853516, 4.826735019683838, 8.618163108825684, -24.8988037109375, 5.881402969360352, -27.01291275024414, 4.204800605773926, -25.356426239013672, 2.0093884468078613, 18.67320442199707, 5.5199360847473145, 0.37660691142082214, 0.10813392698764801, 38.82860565185547, 44.56608963012695, 3.819269895553589, 2.1019344329833984, 5.447545528411865, 5.316282749176025, 0.4594859182834625, 0.13765521347522736, 0.9978432655334473, 0.04639118164777756, 0.9755571484565735, 0.1544186919927597, 0.31919482350349426, 0.4661659598350525, 455.8515319824219, 275.1562194824219, 5.32494592666626, 3.9205968379974365, -4.138444253953821e-09, 8.828415332118311e-09, 0.016057202592492104, 0.03401552513241768, 7.49489336158149e-05, 0.00028819675208069384, 0.0016595162451267242, 0.002809683559462428, 0.0005268947570584714, 0.0013703374424949288, 0.013983728364109993, 0.03319154307246208, 5.866660118103027, 0.841700553894043, 0.03519875556230545, 0.03794688731431961, 24.058616638183594, 25.516319274902344, 0.00302087957970798, 0.0025573105085641146, 381.93267822265625, 322.8513488769531, 3.405895471572876, 1.801661491394043, 2993652.0, 1587738.375, 0.6578699946403503, 0.7292786240577698, 0.019806455820798874, 0.012327412143349648,BN
0.6368517279624939, 14.12722110748291, 4.809617042541504, 0.25290778279304504, 0.07417521625757217, 11.579814910888672, 33.746917724609375, 1.978111743927002, 1.8542094230651855, 9.987110137939453, 7.320481300354004, 0.3881016671657562, 0.05864102393388748, 4.925337314605713, 12.505446434020996, 4.542636394500732, 0.2490246295928955, 0.05642262101173401, 1.687386393547058, 6.567134857177734, 0.781114935874939, 1.0322847366333008, 26.683605194091797, 12.831981658935547, 8.327491760253906, 12.520076751708984, -31.073522567749023, 5.058977127075195, -33.097782135009766, 4.911437511444092, -31.882741928100586, 1.7134068012237549, 18.4667911529541, 5.790605068206787, 0.3300761878490448, 0.10323692858219147, 19.3520565032959, 33.785316467285156, 2.90665602684021, 1.8594646453857422, 11.759953498840332, 10.703034400939941, 0.4779791235923767, 0.14730703830718994, 0.999281108379364, 0.026802897453308105, 0.9805895090103149, 0.13796283304691315, 0.1746944636106491, 0.37970447540283203, 684.4805297851562, 487.244873046875, 8.04816722869873, 4.653621673583984, -4.3991290610279066e-09, 7.70780772541002e-09, 0.01735859550535679, 0.029861079528927803, 0.00014274538261815906, 0.0004815720021724701, 0.0022453286219388247, 0.00895664282143116, 0.002640296472236514, 0.004753256682306528, 0.01237135287374258, 0.025762109085917473, 6.002480983734131, 0.6926892995834351, 0.032128989696502686, 0.03894003480672836, 22.7900333404541, 22.696636199951172, 0.00340945809148252, 0.0023045178968459368, 767.470947265625, 679.9910888671875, 3.214341878890991, 1.6588871479034424, 2899496.0, 1563355.125, 0.9980738759040833, 1.178756594657898, 0.03001297451555729, 0.021764054894447327,BN
